GENE_ID	Q_VALUE
gc19_pc.3utr::gencode::C4orf3::ENSG00000164096.10	0.9634541343669252
gc19_pc.3utr::gencode::MPZL3::ENSG00000160588.5	0.9641694067067929
gc19_pc.3utr::gencode::ASAP1::ENSG00000153317.10	0.9644046428571428
gc19_pc.3utr::gencode::WDR72::ENSG00000166415.10	0.9644046428571428
gc19_pc.3utr::gencode::SESTD1::ENSG00000187231.9	0.9644046428571428
gc19_pc.3utr::gencode::PCDH15::ENSG00000150275.13	0.9644046428571428
gc19_pc.3utr::gencode::PHF21A::ENSG00000135365.11	0.9644046428571428
gc19_pc.3utr::gencode::WDR37::ENSG00000047056.10	0.9644046428571428
gc19_pc.3utr::gencode::DCLK1::ENSG00000133083.10	0.9644046428571428
gc19_pc.3utr::gencode::EXOC6::ENSG00000138190.12	0.9644046428571428
gc19_pc.3utr::gencode::HNRNPA2B1::ENSG00000122566.16	0.965216867572156
gc19_pc.3utr::gencode::PLXNA2::ENSG00000076356.6	0.965584267569856
gc19_pc.3utr::gencode::PLCH1::ENSG00000114805.12	0.9663028692340246
gc19_pc.3utr::gencode::RAB27B::ENSG00000041353.5	0.9670694396014944
gc19_pc.3utr::gencode::SLC26A7::ENSG00000147606.4	0.9670694396014944
gc19_pc.3utr::gencode::CNR1::ENSG00000118432.11	0.9670694396014944
gc19_pc.3utr::gencode::AGO1::ENSG00000092847.6	0.9670694396014944
gc19_pc.3utr::gencode::CASK::ENSG00000147044.16	0.9670694396014944
gc19_pc.3utr::gencode::NTRK2::ENSG00000148053.11	0.9670694396014944
gc19_pc.3utr::gencode::COBL::ENSG00000106078.13	0.9670694396014944
gc19_pc.3utr::gencode::HECA::ENSG00000112406.4	0.9670694396014944
gc19_pc.3utr::gencode::CPEB3::ENSG00000107864.10	0.9670694396014944
gc19_pc.3utr::gencode::AGPS::ENSG00000018510.8	0.9670694396014944
gc19_pc.3utr::gencode::CD86::ENSG00000114013.11	0.9670694396014944
gc19_pc.3utr::gencode::TUB::ENSG00000166402.4	0.9670694396014944
gc19_pc.3utr::gencode::MTO1::ENSG00000135297.11	0.9674237288135592
gc19_pc.3utr::gencode::NTN1::ENSG00000065320.4	0.9674237288135592
gc19_pc.3utr::gencode::EEF1A1::ENSG00000156508.13	0.9674237288135592
gc19_pc.3utr::gencode::SHISA9::ENSG00000237515.6	0.9674432727272728
gc19_pc.3utr::gencode::KIAA1467::ENSG00000084444.9	0.9677480147965476
gc19_pc.3utr::gencode::STK40::ENSG00000196182.6	0.9678194248151192
gc19_pc.3utr::gencode::KCND1::ENSG00000102057.5	0.9679690709046456
gc19_pc.3utr::gencode::SGCD::ENSG00000170624.9	0.9679690709046456
gc19_pc.3utr::gencode::GNE::ENSG00000159921.10	0.9679690709046456
gc19_pc.3utr::gencode::CCDC47::ENSG00000108588.9	0.9679690709046456
gc19_pc.3utr::gencode::CTBP1::ENSG00000159692.11	0.9691759227985524
gc19_pc.3utr::gencode::ITGAV::ENSG00000138448.7	0.9691759227985524
gc19_pc.3utr::gencode::FBXO30::ENSG00000118496.4	0.9691759227985524
gc19_pc.3utr::gencode::MICAL3::ENSG00000243156.3	0.9691759227985524
gc19_pc.3utr::gencode::TTC37::ENSG00000198677.6	0.9691759227985524
gc19_pc.3utr::gencode::RSF1::ENSG00000048649.9	0.9692817349397592
gc19_pc.3utr::gencode::SCP2::ENSG00000116171.12	0.9693267458432304
gc19_pc.3utr::gencode::ZNF621::ENSG00000172888.7	0.9693267458432304
gc19_pc.3utr::gencode::TLX2::ENSG00000115297.9	0.9693267458432304
gc19_pc.3utr::gencode::B3GALT5::ENSG00000183778.13	0.9693267458432304
gc19_pc.3utr::gencode::C14orf164::ENSG00000215277.4	0.9693267458432304
gc19_pc.3utr::gencode::SLC38A2::ENSG00000134294.9	0.9693267458432304
gc19_pc.3utr::gencode::GABRB2::ENSG00000145864.8	0.9693267458432304
gc19_pc.3utr::gencode::DNM2::ENSG00000079805.12	0.9696096445497632
gc19_pc.3utr::gencode::SFMBT2::ENSG00000198879.7	0.9696096445497632
gc19_pc.3utr::gencode::WDR17::ENSG00000150627.11	0.9696096445497632
gc19_pc.3utr::gencode::TM4SF1::ENSG00000169908.6	0.9696096445497632
gc19_pc.3utr::gencode::NUDT5::ENSG00000165609.8	0.9697860965084348
gc19_pc.3utr::gencode::KIAA1841::ENSG00000162929.9	0.9697860965084348
gc19_pc.3utr::gencode::PLEKHG4B::ENSG00000153404.9	0.9697860965084348
gc19_pc.3utr::gencode::PLEKHG3::ENSG00000126822.11	0.9704152541047694
gc19_pc.3utr::gencode::NR3C1::ENSG00000113580.10	0.9704152541047694
gc19_pc.3utr::gencode::KCNK10::ENSG00000100433.11	0.9738372783825816
gc19_pc.3utr::gencode::ZC3H12C::ENSG00000149289.6	0.9757206269349844
gc19_pc.3utr::gencode::TMEM170A::ENSG00000166822.8	0.9757206269349844
gc19_pc.3utr::gencode::PDE11A::ENSG00000128655.12	0.9791102305918524
gc19_pc.3utr::gencode::ADAMTS9::ENSG00000163638.9	0.9791102305918524
gc19_pc.3utr::gencode::SCRN2::ENSG00000141295.9	0.9791102305918524
gc19_pc.3utr::gencode::MYO5A::ENSG00000197535.10	0.9791102305918524
gc19_pc.3utr::gencode::C16orf52::ENSG00000185716.7	0.9792973128598847
gc19_pc.3utr::gencode::SETX::ENSG00000107290.9	0.979848726993865
gc19_pc.3utr::gencode::PALM2::ENSG00000243444.3	0.9802462844036696
gc19_pc.3utr::gencode::PITPNC1::ENSG00000154217.10	0.9802462844036696
gc19_pc.3utr::gencode::MUC19::ENSG00000205592.9	0.9802462844036696
gc19_pc.3utr::gencode::MBOAT7::ENSG00000125505.12	0.9802462844036696
gc19_pc.3utr::gencode::INO80D::ENSG00000114933.11	0.9808259226519336
gc19_pc.3utr::gencode::VWA1::ENSG00000179403.10	0.9808259226519336
gc19_pc.3utr::gencode::AKT2::ENSG00000105221.12	0.9808259226519336
gc19_pc.3utr::gencode::RPGRIP1L::ENSG00000103494.8	0.9808259226519336
gc19_pc.3utr::gencode::C1orf95::ENSG00000203685.5	0.9808259226519336
gc19_pc.3utr::gencode::PDE1A::ENSG00000115252.14	0.9808259226519336
gc19_pc.3utr::gencode::PPARA::ENSG00000186951.12	0.9808259226519336
gc19_pc.3utr::gencode::GFRA2::ENSG00000168546.6	0.9808259226519336
gc19_pc.3utr::gencode::PCSK5::ENSG00000099139.9	0.9808259226519336
gc19_pc.3utr::gencode::CDH13::ENSG00000140945.11	0.9808259226519336
gc19_pc.3utr::gencode::TERF2::ENSG00000132604.6	0.9808259226519336
gc19_pc.3utr::gencode::PCSK2::ENSG00000125851.5	0.9808259226519336
gc19_pc.3utr::gencode::ITFG1::ENSG00000129636.8	0.9808259226519336
gc19_pc.3utr::gencode::MFAP5::ENSG00000197614.6	0.9808259226519336
gc19_pc.3utr::gencode::PTAR1::ENSG00000188647.8	0.9808259226519336
gc19_pc.3utr::gencode::CAB39L::ENSG00000102547.14	0.9808259226519336
gc19_pc.3utr::gencode::TMEM178A::ENSG00000152154.6	0.9808259226519336
gc19_pc.3utr::gencode::LSM11::ENSG00000155858.5	0.9808259226519336
gc19_pc.3utr::gencode::MFSD11::ENSG00000092931.7	0.9808259226519336
gc19_pc.3utr::gencode::PPP1R12B::ENSG00000077157.16	0.9808259226519336
gc19_pc.3utr::gencode::NARF::ENSG00000141562.13	0.9808259226519336
gc19_pc.3utr::gencode::C17orf103::ENSG00000154035.6	0.9808259226519336
gc19_pc.3utr::gencode::AP2A2::ENSG00000183020.9	0.9808259226519336
gc19_pc.3utr::gencode::SNX2::ENSG00000205302.2	0.9816353563556208
gc19_pc.3utr::gencode::HIPK2::ENSG00000064393.11	0.9816353563556208
gc19_pc.3utr::gencode::SLC8A1::ENSG00000183023.14	0.9826878374455732
gc19_pc.3utr::gencode::DMRTA1::ENSG00000176399.3	0.9826878374455732
gc19_pc.3utr::gencode::BTBD7::ENSG00000011114.10	0.9826878374455732
gc19_pc.3utr::gencode::RNF165::ENSG00000141622.9	0.9826878374455732
gc19_pc.3utr::gencode::EIF4E3::ENSG00000163412.8	0.9826878374455732
gc19_pc.3utr::gencode::STARD5::ENSG00000172345.9	0.9826878374455732
gc19_pc.3utr::gencode::OPN4::ENSG00000122375.7	0.9826878374455732
gc19_pc.3utr::gencode::CMTM3::ENSG00000140931.15	0.9826878374455732
gc19_pc.3utr::gencode::RP11-422N16.3::ENSG00000248050.1	0.9826878374455732
gc19_pc.3utr::gencode::TTL::ENSG00000114999.7	0.9826878374455732
gc19_pc.3utr::gencode::KCNJ6::ENSG00000157542.8	0.9826878374455732
gc19_pc.3utr::gencode::LOX::ENSG00000113083.8	0.982965369458128
gc19_pc.3utr::gencode::PLEKHA3::ENSG00000116095.6	0.982965369458128
gc19_pc.3utr::gencode::FARP2::ENSG00000006607.9	0.982965369458128
gc19_pc.3utr::gencode::C2orf91::ENSG00000205086.5	0.982965369458128
gc19_pc.3utr::gencode::FEM1C::ENSG00000145780.6	0.982965369458128
gc19_pc.3utr::gencode::AHI1::ENSG00000135541.16	0.982965369458128
gc19_pc.3utr::gencode::GPR85::ENSG00000164604.8	0.982965369458128
gc19_pc.3utr::gencode::CNNM2::ENSG00000148842.13	0.982965369458128
gc19_pc.3utr::gencode::CREB5::ENSG00000146592.12	0.982965369458128
gc19_pc.3utr::gencode::PPP2CA::ENSG00000113575.5	0.982965369458128
gc19_pc.3utr::gencode::SYNPO2::ENSG00000172403.6	0.982965369458128
gc19_pc.3utr::gencode::MGAT1::ENSG00000131446.11	0.982965369458128
gc19_pc.3utr::gencode::PCDH18::ENSG00000189184.7	0.982965369458128
gc19_pc.3utr::gencode::WASF3::ENSG00000132970.8	0.982965369458128
gc19_pc.3utr::gencode::THAP2::ENSG00000173451.2	0.982965369458128
gc19_pc.3utr::gencode::KCTD20::ENSG00000112078.9	0.982965369458128
gc19_pc.3utr::gencode::SNX30::ENSG00000148158.12	0.982965369458128
gc19_pc.3utr::gencode::SLC2A5::ENSG00000142583.13	0.982965369458128
gc19_pc.3utr::gencode::SLC25A4::ENSG00000151729.6	0.982965369458128
gc19_pc.3utr::gencode::FSD1L::ENSG00000106701.7	0.982965369458128
gc19_pc.3utr::gencode::RPS6KA3::ENSG00000177189.8	0.982965369458128
gc19_pc.3utr::gencode::GALNT11::ENSG00000178234.8	0.982965369458128
gc19_pc.3utr::gencode::PAPPA2::ENSG00000116183.6	0.984375183759188
gc19_pc.3utr::gencode::BAALC::ENSG00000164929.12	0.984375183759188
gc19_pc.3utr::gencode::KIAA1462::ENSG00000165757.8	0.984375183759188
gc19_pc.3utr::gencode::ITPKC::ENSG00000086544.2	0.9858060721442886
gc19_pc.3utr::gencode::TMEM184B::ENSG00000198792.8	0.9858060721442886
gc19_pc.3utr::gencode::PRR26::ENSG00000180525.9	0.9858060721442886
gc19_pc.3utr::gencode::DNAJB12::ENSG00000148719.10	0.9858060721442886
gc19_pc.3utr::gencode::NAV1::ENSG00000134369.11	0.9858060721442886
gc19_pc.3utr::gencode::C2CD2::ENSG00000157617.12	0.9858060721442886
gc19_pc.3utr::gencode::CLK4::ENSG00000113240.8	0.9858060721442886
gc19_pc.3utr::gencode::IGFBP5::ENSG00000115461.4	0.9858060721442886
gc19_pc.3utr::gencode::LIN7A::ENSG00000111052.3	0.9858060721442886
gc19_pc.3utr::gencode::USP2::ENSG00000036672.11	0.9858060721442886
gc19_pc.3utr::gencode::SAMD5::ENSG00000203727.3	0.9858060721442886
gc19_pc.3utr::gencode::IL16::ENSG00000172349.12	0.9858060721442886
gc19_pc.3utr::gencode::ABHD17B::ENSG00000107362.9	0.9858060721442886
gc19_pc.3utr::gencode::EEPD1::ENSG00000122547.6	0.9858060721442886
gc19_pc.3utr::gencode::SLC5A12::ENSG00000148942.10	0.9858060721442886
gc19_pc.3utr::gencode::TENM1::ENSG00000009694.9	0.9858060721442886
gc19_pc.3utr::gencode::RAB2A::ENSG00000104388.10	0.9858060721442886
gc19_pc.3utr::gencode::SLC4A7::ENSG00000033867.12	0.9858060721442886
gc19_pc.3utr::gencode::MSC::ENSG00000178860.8	0.9858060721442886
gc19_pc.3utr::gencode::STMN2::ENSG00000104435.9	0.9858060721442886
gc19_pc.3utr::gencode::PGBD5::ENSG00000177614.5	0.9858060721442886
gc19_pc.3utr::gencode::GTDC1::ENSG00000121964.10	0.9858060721442886
gc19_pc.3utr::gencode::LHFPL3::ENSG00000187416.7	0.9858060721442886
gc19_pc.3utr::gencode::DCAF4L2::ENSG00000176566.3	0.9858060721442886
gc19_pc.3utr::gencode::IGF2BP1::ENSG00000159217.5	0.9858060721442886
gc19_pc.3utr::gencode::SERTM1::ENSG00000180440.3	0.9858060721442886
gc19_pc.3utr::gencode::HRASLS5::ENSG00000168004.5	0.9861208912537412
gc19_pc.3utr::gencode::NSUN7::ENSG00000179299.12	0.9861208912537412
gc19_pc.3utr::gencode::ZBTB8B::ENSG00000273274.1	0.9861208912537412
gc19_pc.3utr::gencode::UBFD1::ENSG00000103353.11	0.9864210358565736
gc19_pc.3utr::gencode::DUSP22::ENSG00000112679.10	0.9867672087620312
gc19_pc.3utr::gencode::MACROD2::ENSG00000172264.12	0.9869960995024876
gc19_pc.3utr::gencode::ADAM12::ENSG00000148848.10	0.9869960995024876
gc19_pc.3utr::gencode::HOXD8::ENSG00000175879.7	0.9879682909090908
gc19_pc.3utr::gencode::OTUD3::ENSG00000169914.5	0.9879682909090908
gc19_pc.3utr::gencode::ITCH::ENSG00000078747.8	0.9885061208319578
gc19_pc.3utr::gencode::PHEX::ENSG00000102174.7	0.9891720554272516
gc19_pc.3utr::gencode::CAPRIN1::ENSG00000135387.15	0.9894481542518128
gc19_pc.3utr::gencode::DEFB118::ENSG00000131068.3	0.9895968007850834
gc19_pc.3utr::gencode::BRI3BP::ENSG00000184992.10	0.9895968007850834
gc19_pc.3utr::gencode::PHF15::ENSG00000043143.16	0.9895968007850834
gc19_pc.3utr::gencode::EAF1::ENSG00000144597.9	0.9895968007850834
gc19_pc.3utr::gencode::RAB11FIP1::ENSG00000156675.11	0.9902388487804878
gc19_pc.3utr::gencode::A1CF::ENSG00000148584.10	0.9902388487804878
gc19_pc.3utr::gencode::ETNK1::ENSG00000139163.11	0.9902388487804878
gc19_pc.3utr::gencode::IL10RA::ENSG00000110324.5	0.9902388487804878
gc19_pc.3utr::gencode::TMEM194B::ENSG00000189362.7	0.9902388487804878
gc19_pc.3utr::gencode::DCAF16::ENSG00000163257.6	0.9903451267056532
gc19_pc.3utr::gencode::ELOVL6::ENSG00000170522.5	0.9903451267056532
gc19_pc.3utr::gencode::LMO4::ENSG00000143013.8	0.9906236924075276
gc19_pc.3utr::gencode::KCND2::ENSG00000184408.5	0.9908385014409222
gc19_pc.3utr::gencode::RHOH::ENSG00000168421.8	0.9908385014409222
gc19_pc.3utr::gencode::KIF3C::ENSG00000084731.9	0.9908385014409222
gc19_pc.3utr::gencode::NDRG4::ENSG00000103034.10	0.9908385014409222
gc19_pc.3utr::gencode::BTBD11::ENSG00000151136.10	0.9908385014409222
gc19_pc.3utr::gencode::TMEM170B::ENSG00000205269.4	0.9908385014409222
gc19_pc.3utr::gencode::KDM4B::ENSG00000127663.10	0.9908385014409222
gc19_pc.3utr::gencode::CCDC41::ENSG00000173588.10	0.9908385014409222
gc19_pc.3utr::gencode::SPTSSB::ENSG00000196542.4	0.9908385014409222
gc19_pc.3utr::gencode::GLIPR1::ENSG00000139278.5	0.9908385014409222
gc19_pc.3utr::gencode::RRAGD::ENSG00000025039.10	0.9908385014409222
gc19_pc.3utr::gencode::SYNPO::ENSG00000171992.8	0.9908385014409222
gc19_pc.3utr::gencode::NARS::ENSG00000134440.7	0.9908385014409222
gc19_pc.3utr::gencode::CUX1::ENSG00000257923.5	0.9908385014409222
gc19_pc.3utr::gencode::GIMAP6::ENSG00000133561.11	0.9918458857325247
gc19_pc.3utr::gencode::PREX1::ENSG00000124126.9	0.9918458857325247
gc19_pc.3utr::gencode::NEK6::ENSG00000119408.12	0.9934193922127256
gc19_pc.3utr::gencode::CEP44::ENSG00000164118.8	0.9934193922127256
gc19_pc.3utr::gencode::PIP5K1C::ENSG00000186111.4	0.9934193922127256
gc19_pc.3utr::gencode::CCBE1::ENSG00000183287.9	0.9939873089071384
gc19_pc.3utr::gencode::METTL8::ENSG00000123600.14	0.9951646677165352
gc19_pc.3utr::gencode::UBN2::ENSG00000157741.10	0.9951894102964118
gc19_pc.3utr::gencode::POGZ::ENSG00000143442.17	0.9951894102964118
gc19_pc.3utr::gencode::PTPRT::ENSG00000196090.8	0.9951894102964118
gc19_pc.3utr::gencode::BCKDHB::ENSG00000083123.10	0.9951894102964118
gc19_pc.3utr::gencode::ATP6V0A1::ENSG00000033627.10	0.9951894102964118
gc19_pc.3utr::gencode::FAT4::ENSG00000196159.7	0.9951894102964118
gc19_pc.3utr::gencode::PCMTD1::ENSG00000168300.9	0.9951894102964118
gc19_pc.3utr::gencode::FAM212B::ENSG00000197852.8	0.9951894102964118
gc19_pc.3utr::gencode::CTSH::ENSG00000103811.11	0.9953537554585152
gc19_pc.3utr::gencode::TEAD1::ENSG00000187079.10	0.9953701867995018
gc19_pc.3utr::gencode::HUNK::ENSG00000142149.4	0.995474901960784
gc19_pc.3utr::gencode::ENKUR::ENSG00000151023.12	0.995809584702719
gc19_pc.3utr::gencode::TM4SF20::ENSG00000168955.3	0.995809584702719
gc19_pc.3utr::gencode::PARM1::ENSG00000169116.7	0.995809584702719
gc19_pc.3utr::gencode::CYFIP2::ENSG00000055163.14	0.995809584702719
gc19_pc.3utr::gencode::HEPACAM::ENSG00000165478.6	0.995809584702719
gc19_pc.3utr::gencode::INPP4A::ENSG00000040933.11	0.995809584702719
gc19_pc.3utr::gencode::ALPK3::ENSG00000136383.6	0.995809584702719
gc19_pc.3utr::gencode::ARHGAP31::ENSG00000031081.6	0.995809584702719
gc19_pc.3utr::gencode::RPRD1B::ENSG00000101413.7	0.995809584702719
gc19_pc.3utr::gencode::ANKH::ENSG00000154122.8	0.995809584702719
gc19_pc.3utr::gencode::PARP8::ENSG00000151883.12	0.995809584702719
gc19_pc.3utr::gencode::SLC39A9::ENSG00000029364.7	0.995809584702719
gc19_pc.3utr::gencode::CDH6::ENSG00000113361.8	0.995809584702719
gc19_pc.3utr::gencode::NPAS2::ENSG00000170485.12	0.995809584702719
gc19_pc.3utr::gencode::RIMS3::ENSG00000117016.5	0.995809584702719
gc19_pc.3utr::gencode::HMGA2::ENSG00000149948.9	0.995809584702719
gc19_pc.3utr::gencode::SLC7A14::ENSG00000013293.5	0.995809584702719
gc19_pc.3utr::gencode::RAB3B::ENSG00000169213.6	0.995809584702719
gc19_pc.3utr::gencode::SLC35F5::ENSG00000115084.8	0.995809584702719
gc19_pc.3utr::gencode::DLG2::ENSG00000150672.12	0.995809584702719
gc19_pc.3utr::gencode::DGKH::ENSG00000102780.12	0.995809584702719
gc19_pc.3utr::gencode::GABRA4::ENSG00000109158.6	0.995809584702719
gc19_pc.3utr::gencode::SPRN::ENSG00000203772.6	0.995809584702719
gc19_pc.3utr::gencode::ZDHHC15::ENSG00000102383.9	0.995809584702719
gc19_pc.3utr::gencode::OR7A5::ENSG00000188269.4	0.995809584702719
gc19_pc.3utr::gencode::ATF2::ENSG00000115966.12	0.995809584702719
gc19_pc.3utr::gencode::LUC7L::ENSG00000007392.12	0.995809584702719
gc19_pc.3utr::gencode::IL12B::ENSG00000113302.4	0.995809584702719
gc19_pc.3utr::gencode::GRIK2::ENSG00000164418.15	0.995809584702719
gc19_pc.3utr::gencode::LRRC7::ENSG00000033122.14	0.9961104895522388
gc19_pc.3utr::gencode::TLR4::ENSG00000136869.13	0.9961104895522388
gc19_pc.3utr::gencode::HDGFL1::ENSG00000112273.5	0.9961104895522388
gc19_pc.3utr::gencode::PARD3B::ENSG00000116117.13	0.9965649151027705
gc19_pc.3utr::gencode::INSM2::ENSG00000168348.3	0.9966538804638716
gc19_pc.3utr::gencode::TTC17::ENSG00000052841.10	1.0
gc19_pc.3utr::gencode::SUZ12::ENSG00000178691.6	1.0
gc19_pc.3utr::gencode::AGO3::ENSG00000126070.14	1.0
gc19_pc.3utr::gencode::DPY19L3::ENSG00000178904.14	1.0
gc19_pc.3utr::gencode::PRR18::ENSG00000176381.4	1.0
gc19_pc.3utr::gencode::ERO1L::ENSG00000197930.8	1.0
gc19_pc.3utr::gencode::SYK::ENSG00000165025.10	1.0
gc19_pc.3utr::gencode::UNC5B::ENSG00000107731.8	1.0
gc19_pc.3utr::gencode::HOXB6::ENSG00000108511.8	1.0
gc19_pc.3utr::gencode::ATP8A1::ENSG00000124406.12	1.0
gc19_pc.3utr::gencode::ATP9A::ENSG00000054793.9	1.0
gc19_pc.3utr::gencode::TSC1::ENSG00000165699.9	1.0
gc19_pc.3utr::gencode::CAMSAP2::ENSG00000118200.10	1.0
gc19_pc.3utr::gencode::MAP4K5::ENSG00000012983.7	1.0
gc19_pc.3utr::gencode::GUCD1::ENSG00000138867.12	1.0
gc19_pc.3utr::gencode::FBXO32::ENSG00000156804.3	1.0
gc19_pc.3utr::gencode::SF3B1::ENSG00000115524.11	1.0
gc19_pc.3utr::gencode::HEG1::ENSG00000173706.8	1.0
gc19_pc.3utr::gencode::CLNS1A::ENSG00000074201.4	1.0
gc19_pc.3utr::gencode::GMFB::ENSG00000197045.8	1.0
gc19_pc.3utr::gencode::CXCL17::ENSG00000189377.4	1.0
gc19_pc.3utr::gencode::HOMEZ::ENSG00000215271.6	1.0
gc19_pc.3utr::gencode::DGKB::ENSG00000136267.9	1.0
gc19_pc.3utr::gencode::SLC7A1::ENSG00000139514.8	1.0
gc19_pc.3utr::gencode::VSTM2A::ENSG00000170419.6	1.0
gc19_pc.3utr::gencode::TMEM25::ENSG00000149582.11	1.0
gc19_pc.3utr::gencode::G3BP2::ENSG00000138757.10	1.0
gc19_pc.3utr::gencode::FOXQ1::ENSG00000164379.4	1.0
gc19_pc.3utr::gencode::SIPA1L3::ENSG00000105738.6	1.0
gc19_pc.3utr::gencode::XCR1::ENSG00000173578.6	1.0
gc19_pc.3utr::gencode::RNF121::ENSG00000137522.13	1.0
gc19_pc.3utr::gencode::C21orf59::ENSG00000159079.14	1.0
gc19_pc.3utr::gencode::SERTAD2::ENSG00000179833.4	1.0
gc19_pc.3utr::gencode::ADCYAP1::ENSG00000141433.8	1.0
gc19_pc.3utr::gencode::MYT1L::ENSG00000186487.13	1.0
gc19_pc.3utr::gencode::FAM172A::ENSG00000113391.12	1.0
gc19_pc.3utr::gencode::TMEM39A::ENSG00000176142.8	1.0
gc19_pc.3utr::gencode::PDPR::ENSG00000090857.9	1.0
gc19_pc.3utr::gencode::SETBP1::ENSG00000152217.12	1.0
gc19_pc.3utr::gencode::SMC1A::ENSG00000072501.13	1.0
gc19_pc.3utr::gencode::SOX1::ENSG00000182968.3	1.0
gc19_pc.3utr::gencode::TMEM26::ENSG00000196932.7	1.0
gc19_pc.3utr::gencode::MUC13::ENSG00000173702.3	1.0
gc19_pc.3utr::gencode::C12orf55::ENSG00000188596.5	1.0
gc19_pc.3utr::gencode::STK17A::ENSG00000164543.5	1.0
gc19_pc.3utr::gencode::LNPEP::ENSG00000113441.11	1.0
gc19_pc.3utr::gencode::MSR1::ENSG00000038945.10	1.0
gc19_pc.3utr::gencode::ATRX::ENSG00000085224.16	1.0
gc19_pc.3utr::gencode::GABRB3::ENSG00000166206.9	1.0
gc19_pc.3utr::gencode::SLC24A1::ENSG00000074621.9	1.0
gc19_pc.3utr::gencode::PDK1::ENSG00000152256.9	1.0
gc19_pc.3utr::gencode::POU4F2::ENSG00000151615.3	1.0
gc19_pc.3utr::gencode::XKR7::ENSG00000260903.2	1.0
gc19_pc.3utr::gencode::FCRL1::ENSG00000163534.10	1.0
gc19_pc.3utr::gencode::IRAK3::ENSG00000090376.4	1.0
gc19_pc.3utr::gencode::EARS2::ENSG00000103356.11	1.0
gc19_pc.3utr::gencode::ACSBG1::ENSG00000103740.5	1.0
gc19_pc.3utr::gencode::PRKG1::ENSG00000185532.10	1.0
gc19_pc.3utr::gencode::SDC2::ENSG00000169439.7	1.0
gc19_pc.3utr::gencode::SEC24A::ENSG00000113615.8	1.0
gc19_pc.3utr::gencode::PRKAA2::ENSG00000162409.6	1.0
gc19_pc.3utr::gencode::PGM2L1::ENSG00000165434.6	1.0
gc19_pc.3utr::gencode::DTL::ENSG00000143476.13	1.0
gc19_pc.3utr::gencode::STMN4::ENSG00000015592.12	1.0
gc19_pc.3utr::gencode::CAMK2N2::ENSG00000163888.3	1.0
gc19_pc.3utr::gencode::PTCD2::ENSG00000049883.10	1.0
gc19_pc.3utr::gencode::ABCC1::ENSG00000103222.14	1.0
gc19_pc.3utr::gencode::DCAF10::ENSG00000122741.11	1.0
gc19_pc.3utr::gencode::H2AFJ::ENSG00000246705.3	1.0
gc19_pc.3utr::gencode::SEC31B::ENSG00000075826.12	1.0
gc19_pc.3utr::gencode::HDAC9::ENSG00000048052.17	1.0
gc19_pc.3utr::gencode::MTR::ENSG00000116984.8	1.0
gc19_pc.3utr::gencode::PRLR::ENSG00000113494.12	1.0
gc19_pc.3utr::gencode::ZBTB46::ENSG00000130584.6	1.0
gc19_pc.3utr::gencode::MAFG::ENSG00000197063.6	1.0
gc19_pc.3utr::gencode::GNG12::ENSG00000172380.5	1.0
gc19_pc.3utr::gencode::FGF9::ENSG00000102678.6	1.0
gc19_pc.3utr::gencode::CDK12::ENSG00000167258.9	1.0
gc19_pc.3utr::gencode::C7orf13::ENSG00000244291.1	1.0
gc19_pc.3utr::gencode::DDX10::ENSG00000178105.5	1.0
gc19_pc.3utr::gencode::AP3M2::ENSG00000070718.7	1.0
gc19_pc.3utr::gencode::SLC6A11::ENSG00000132164.5	1.0
gc19_pc.3utr::gencode::CA12::ENSG00000074410.9	1.0
gc19_pc.3utr::gencode::KIAA1045::ENSG00000122733.11	1.0
gc19_pc.3utr::gencode::SKA3::ENSG00000165480.11	1.0
gc19_pc.3utr::gencode::RASA2::ENSG00000155903.7	1.0
gc19_pc.3utr::gencode::NKX3-2::ENSG00000109705.7	1.0
gc19_pc.3utr::gencode::FGFR1OP::ENSG00000213066.7	1.0
gc19_pc.3utr::gencode::SLC5A3::ENSG00000198743.5	1.0
gc19_pc.3utr::gencode::TTLL7::ENSG00000137941.12	1.0
gc19_pc.3utr::gencode::DIEXF::ENSG00000117597.13	1.0
gc19_pc.3utr::gencode::PIAS2::ENSG00000078043.11	1.0
gc19_pc.3utr::gencode::FRMD7::ENSG00000165694.5	1.0
gc19_pc.3utr::gencode::TMTC2::ENSG00000179104.4	1.0
gc19_pc.3utr::gencode::SLC5A3::ENSG00000272962.1	1.0
gc19_pc.3utr::gencode::PHACTR2::ENSG00000112419.10	1.0
gc19_pc.3utr::gencode::ABLIM2::ENSG00000163995.14	1.0
gc19_pc.3utr::gencode::CDK19::ENSG00000155111.10	1.0
gc19_pc.3utr::gencode::SLC35F6::ENSG00000213699.4	1.0
gc19_pc.3utr::gencode::ARHGAP29::ENSG00000137962.8	1.0
gc19_pc.3utr::gencode::PDE5A::ENSG00000138735.11	1.0
gc19_pc.3utr::gencode::RNF169::ENSG00000166439.5	1.0
gc19_pc.3utr::gencode::GTF2A1::ENSG00000165417.7	1.0
gc19_pc.3utr::gencode::UBE4B::ENSG00000130939.14	1.0
gc19_pc.3utr::gencode::GTF2H5::ENSG00000272047.1	1.0
gc19_pc.3utr::gencode::PSD3::ENSG00000156011.12	1.0
gc19_pc.3utr::gencode::GPR17::ENSG00000144230.12	1.0
gc19_pc.3utr::gencode::FOXK1::ENSG00000164916.9	1.0
gc19_pc.3utr::gencode::SNX13::ENSG00000071189.17	1.0
